timestamp,name,score
2025-07-29T10:35:48.896176,florent,0.4221337182478678
2025-07-29T10:35:49.372303,florent,0.4265436966146143
2025-07-29T10:35:49.905637,florent,0.4090893280202823
2025-07-29T10:35:50.366961,florent,0.41576835508339854
2025-07-29T10:35:50.892301,florent,0.41596628196466295
2025-07-29T10:35:51.399090,florent,0.4153940815382372
2025-07-29T10:35:51.893089,florent,0.4047571570943607
2025-07-29T10:35:52.366056,florent,0.3932341110971722
2025-07-29T10:35:52.861733,florent,0.38857369985159174
2025-07-29T10:35:53.341924,florent,0.41348864941646435
2025-07-29T10:35:53.797048,florent,0.3843942613821723
2025-07-29T10:35:54.310827,florent,0.40825617320532676
2025-07-29T10:35:55.017789,florent,0.4359117869974386
2025-07-29T10:35:55.478822,florent,0.43491225813818707
2025-07-29T10:35:55.943520,florent,0.4135035788820413
2025-07-29T10:35:56.413598,florent,0.4062536370547866
2025-07-29T10:35:56.879801,florent,0.41748151727446614
2025-07-29T10:35:57.389106,florent,0.4273020986687448
2025-07-29T10:35:57.876971,florent,0.4255985121453249
2025-07-29T10:35:58.848369,florent,0.42123919746940575
2025-07-29T10:35:59.344283,florent,0.42358729500429626
2025-07-29T10:35:59.843342,florent,0.44308430320209924
2025-07-29T10:36:00.339397,florent,0.4297754769198947
2025-07-29T10:36:00.814758,florent,0.43194788129953804
2025-07-29T10:36:02.310057,florent,0.42879628381094187
2025-07-29T10:36:03.792945,florent,0.44710791283724527
2025-07-29T10:36:07.278800,florent,0.43509370720843865
2025-07-29T10:36:07.965721,florent,0.4263990260957629
2025-07-29T10:36:08.465892,florent,0.4313270073881104
2025-07-29T10:36:09.480236,florent,0.43457363592570536
2025-07-29T10:36:10.482159,florent,0.42513799885330156
2025-07-29T10:36:10.969805,florent,0.4340992187422807
2025-07-29T10:36:14.091577,florent,0.43978981466393763
2025-07-29T10:36:14.641782,florent,0.4405596529617443
2025-07-29T10:36:15.158015,florent,0.42738202511400597
2025-07-29T10:36:15.660548,florent,0.3934204859978672
2025-07-29T10:36:16.149269,florent,0.3980456239740674
2025-07-29T10:36:16.626456,florent,0.4251146696941141
2025-07-29T10:36:17.085910,florent,0.423018117947219
2025-07-29T10:36:17.603998,florent,0.39279051322611863
2025-07-29T10:36:18.100126,florent,0.39842180902615987
2025-07-29T10:36:18.604392,florent,0.39522288011821977
2025-07-29T10:36:19.075524,florent,0.40188126058267837
2025-07-29T10:36:19.543551,florent,0.43382031295956475
2025-07-29T10:36:20.032105,florent,0.410057278110394
2025-07-29T10:36:20.517752,florent,0.41921077029176146
2025-07-29T10:36:21.012875,florent,0.41611105883884064
2025-07-29T10:36:21.520963,florent,0.41338266554038144
2025-07-29T10:36:22.018512,florent,0.37751784338865746
2025-07-29T10:36:22.546370,florent,0.4248998570498142
2025-07-29T10:36:23.043009,florent,0.41022711030029013
2025-07-29T10:36:23.542558,florent,0.4013315071264488
2025-07-29T10:36:24.028237,florent,0.383084979771445
2025-07-29T10:36:24.516087,florent,0.43734134364002053
2025-07-29T10:36:24.998168,florent,0.42993916217265743
2025-07-29T10:36:25.495084,florent,0.40235437861922135
2025-07-29T10:36:25.983015,florent,0.3699512610927798
2025-07-29T10:36:26.485872,florent,0.421048469756333
2025-07-29T10:36:26.976682,florent,0.405828704881717
2025-07-29T10:36:27.487989,florent,0.40063922260165397
2025-07-29T10:36:27.989389,florent,0.39889920462712986
2025-07-29T10:36:28.478663,florent,0.419689754509689
2025-07-29T10:36:28.983530,florent,0.42173129586093844
2025-07-29T10:36:29.482064,florent,0.39859886778669074
2025-07-29T10:36:29.943152,florent,0.4069658951394761
2025-07-29T10:36:30.439723,florent,0.3978282940650127
2025-07-29T10:36:32.142969,florent,0.4161970992087495
2025-07-29T10:36:35.068807,florent,0.43734433093873537
2025-07-29T10:36:35.564237,florent,0.44052244510592753
2025-07-29T10:36:37.500651,florent,0.4443105601274717
2025-07-29T10:36:38.005376,florent,0.44554620897655967
